timestamp,http_status,time_total
1789491628.861,200,0.065374
1789491629.939,200,0.060555
1789491631.019,200,0.045536
1789491632.077,200,0.053717
1789491633.140,200,0.056746
1789491634.204,200,0.044343
1789491635.259,200,0.051629
1789491636.320,200,0.059505
1789491637.393,200,0.059733
1789491638.462,200,0.098191
1789491639.566,200,0.058797
1789491640.636,200,0.050265
1789491641.705,200,0.036231
1789491642.753,200,0.054685
1789491643.825,200,0.060281
1789491644.898,200,0.043445
1789491645.953,200,0.062605
1789491647.028,200,0.056116
1789491648.099,200,0.051734
1789491649.167,200,0.058803
1789491650.238,200,0.061789
1789491651.310,200,0.058882
1789491652.377,200,0.080683
1789491653.465,200,0.058075
1789491654.536,200,0.057944
1789491655.604,200,0.041254
1789491656.654,200,0.060632
1789491657.729,200,0.051952
1789491658.792,200,0.053892
1789491659.859,200,0.038542
1789491660.909,200,0.057741
1789491661.982,200,0.056976
1789491663.052,200,0.053890
1789491664.126,200,0.050930
1789491665.195,200,0.060459
1789491666.270,200,0.055870
1789491667.340,200,0.053535
1789491668.412,200,0.052702
1789491669.480,200,0.064258
1789491670.550,200,0.035939
1789491671.607,200,0.039247
1789491672.663,200,0.031710
1789491673.704,200,0.053093
1789491674.766,200,0.037401
1789491675.815,200,0.049960
1789491676.877,200,0.039093
1789491677.927,200,0.040660
1789491678.986,200,0.042206
1789491680.043,200,0.048084
1789491681.107,200,0.045568
1789491682.162,200,0.041442
1789491683.215,200,0.042652
1789491684.268,200,0.056978
1789491685.331,200,0.045283
1789491686.389,200,0.045110
1789491687.446,200,0.038937
1789491688.495,200,0.046998
1789491689.553,200,0.039406
1789491690.610,200,0.039818
1789491691.660,200,0.075684
1789491692.742,200,0.044073
1789491693.800,200,0.041819
1789491694.858,200,0.046859
1789491695.916,200,0.042205
1789491696.970,200,0.043323
1789491698.032,200,0.037783
1789491699.080,200,0.060087
1789491700.149,200,0.043817
1789491701.206,200,0.041663
1789491702.261,200,0.036697
1789491703.316,200,0.046865
1789491704.372,200,0.041810
1789491705.429,200,0.041526
1789491706.481,200,0.059969
1789491707.550,200,0.039625
1789491708.604,200,0.038699
1789491709.653,200,0.043742
1789491710.703,200,0.038109
1789491711.755,200,0.045478
1789491712.817,200,0.044959
1789491713.875,200,0.054493
1789491714.936,200,0.040319
1789491715.989,200,0.047708
1789491717.048,200,0.047570
1789491718.104,200,0.046407
1789491719.160,200,0.037292
1789491720.207,200,0.037517
1789491721.253,200,0.048962
1789491722.313,200,0.046910
1789491723.370,200,0.039562
1789491724.418,200,0.040522
1789491725.465,200,0.048545
1789491726.528,200,0.039074
1789491727.578,200,0.046002
1789491728.634,200,0.040835
1789491729.689,200,0.048096
1789491730.748,200,0.042611
1789491731.802,200,0.046787
1789491732.856,200,0.046488
1789491733.913,200,0.039716
1789491734.964,200,0.044937
1789491736.025,200,0.047762
1789491737.080,200,0.038993
1789491738.131,200,0.047207
1789491739.193,200,0.046455
1789491740.245,200,0.040436
1789491741.295,200,0.044064
1789491742.356,200,0.041614
1789491743.408,200,0.046894
1789491744.465,200,0.048248
1789491745.525,200,0.038465
1789491746.572,200,0.046176
1789491747.625,200,0.047014
1789491748.682,200,0.043943
1789491749.735,200,0.037908
1789491750.787,200,0.052260
1789491751.855,200,0.038722
1789491752.904,200,0.038369
1789491753.953,200,0.041693
1789491755.002,200,0.041122
1789491756.057,200,0.045752
1789491757.119,200,0.046152
1789491758.177,200,0.046529
1789491759.239,200,0.041748
1789491760.291,200,0.043406
1789491761.348,200,0.040183
1789491762.397,200,0.047235
1789491763.454,200,0.044393
1789491764.511,200,0.040691
1789491765.568,200,0.058452
1789491766.638,200,0.043264
1789491767.692,200,0.043087
1789491768.745,200,0.040543
1789491769.792,200,0.048320
1789491770.854,200,0.045727
1789491771.912,200,0.039149
1789491772.962,200,0.049350
1789491774.024,200,0.046426
1789491775.085,200,0.039949
1789491776.135,200,0.037553
1789491777.181,200,0.046630
1789491778.247,200,0.045978
1789491779.307,200,0.046493
1789491780.369,200,0.044428
1789491781.424,200,0.043849
1789491782.485,200,0.047768
1789491783.541,200,0.038502
1789491784.587,200,0.046158
1789491785.646,200,0.045585
1789491786.705,200,0.044371
1789491787.762,200,0.054750
1789491788.830,200,0.043956
1789491789.881,200,0.039662
1789491790.928,200,0.094741
1789491792.030,200,0.002187
1789491793.050,200,0.006470
1789491794.069,200,0.006176
1789491795.088,000,0.000139
